project_id,project_type,region,bac_usd,milestone,planned_pct_complete,actual_pct_complete,pv,ev,ac,cpi,spi,cv,sv,eac,tcpi,contractor_quality,site_risk,regulatory_risk,supply_chain_exposure,design_complexity,had_shock,final_overrun,final_cpi,final_spi,cpi_roll_mean3,spi_roll_mean3,cpi_roll_std3,spi_roll_std3,cpi_trend3,spi_trend3,cv_pct_bac,sv_pct_bac
2,Airport Terminal,Midwest,339027411.5402386,9,0.6428571428571429,0.5463341360789425,217946193.13301057,181797973.33381104,177571076.46348095,1.0238039716518776,0.834141540719004,4226896.870330095,-36148219.79919952,331144848.94332635,0.9738201856971386,0.6178158439412069,0.37241245740742596,0.14507048492932137,0.1338579745690765,0.32606382995227906,0,1,1.0732021045789621,0.7552925809619626,1.0058145117337707,0.8601321615391115,0.037578023299782125,0.02746145965471315,0.03059028441882994,-0.027358992064414223,0.012467714191978873,-0.10662329525206886
2,Airport Terminal,Midwest,339027411.5402386,10,0.7142857142857143,0.5849230653065909,242162436.81445616,191893465.05251634,182806480.39265504,1.0497082195354515,0.792416311864025,9086984.659861296,-50268971.76193982,322972998.81130326,0.9418324766527174,0.6178158439412069,0.37241245740742596,0.14507048492932137,0.1338579745690765,0.32606382995227906,0,1,1.0732021045789621,0.7552925809619626,1.0348427839741818,0.8279844238778423,0.013369360443310078,0.0329242108262993,0.009346029400117417,-0.03248955359323652,0.02680309718490942,-0.14827406295426787
2,Airport Terminal,Midwest,339027411.5402386,11,0.7857142857142857,0.6238164690645202,266378680.49590176,209945137.00652164,187081473.60243237,1.1222123332889549,0.7881454199550765,22863663.404089272,-56433543.48938012,302106296.1824922,0.8495276430920601,0.6178158439412069,0.37241245740742596,0.14507048492932137,0.1338579745690765,0.32606382995227906,0,1,1.0732021045789621,0.7552925809619626,1.0652415081587614,0.8049010908460351,0.05100993728299136,0.025412852279992505,0.04920418081853861,-0.02299806038196378,0.06743898170421427,-0.16645717003529703
3,Dam/Reservoir,Pacific Northwest,382822628.95103836,1,0.07142857142857142,0.07125709785427292,27344473.49650274,27797400.463876892,27816542.322296046,0.9993118534217026,1.0165637479702099,-19141.85841915384,452926.96737415344,383086248.4420966,1.0000539198034628,0.8082388658209623,0.5669975540833814,0.13108706774796394,0.31350174565770345,0.5664898302305278,0,1,0.7687311802910918,1.0073920322666354,0.9993118534217026,1.0165637479702099,0.0,0.0,0.0,0.0,-5.000189897761246e-05,0.001183124855014987
3,Dam/Reservoir,Pacific Northwest,382822628.95103836,2,0.14285714285714285,0.14685593923511173,54688946.99300548,55124856.71575616,59925824.69150614,0.9198848242729238,1.0079707097451782,-4800967.975749977,435909.7227506861,416163653.1547534,1.0148684282793061,0.8082388658209623,0.5669975540833814,0.13108706774796394,0.31350174565770345,0.5664898302305278,0,1,0.7687311802910918,1.0073920322666354,0.9595983388473133,1.0122672288576942,0.05616339092060307,0.006076195599915177,0.0,0.0,-0.01254097227456218,0.0011386728207397514
3,Dam/Reservoir,Pacific Northwest,382822628.95103836,3,0.21428571428571427,0.21674699828898536,82033420.48950821,87428020.21844031,81766700.85951531,1.0692374683020636,1.0657609995626363,5661319.358925,5394599.728932098,358033309.06366026,0.9811951241258936,0.8082388658209623,0.5669975540833814,0.13108706774796394,0.31350174565770345,0.5664898302305278,0,1,0.7687311802910918,1.0073920322666354,0.99614471533223,1.0300984857593416,0.07472667624337423,0.031182066072693977,0.03496280744018049,0.02459862579621319,0.014788361321370744,0.014091642763422032
3,Dam/Reservoir,Pacific Northwest,382822628.95103836,4,0.2857142857142857,0.30164639284305433,109377893.98601095,115918616.21229064,112574766.40537915,1.0297033688248605,1.0597993066781504,3343849.8069114983,6540722.226279691,371779524.61001575,0.9876267298641576,0.8082388658209623,0.5669975540833814,0.13108706774796394,0.31350174565770345,0.5664898302305278,0,1,0.7687311802910918,1.0073920322666354,1.0062752204666159,1.0445103386619883,0.07738353617692634,0.0317843327214189,0.05490927227596831,0.025914298466486074,0.008734723482971444,0.017085516193757255
3,Dam/Reservoir,Pacific Northwest,382822628.95103836,5,0.35714285714285715,0.37561223383064235,136722367.4825137,138769553.67545557,151394459.21335796,0.9166091969052164,1.014973308542245,-12624905.537902385,2047186.1929418743,417650870.4511993,1.0545521556524968,0.8082388658209623,0.5669975540833814,0.13108706774796394,0.31350174565770345,0.5664898302305278,0,1,0.7687311802910918,1.0073920322666354,1.0051833446773801,1.0468445382610103,0.0792134521122655,0.02776178863747736,-0.0763141356984236,-0.025393845510195634,-0.03297847249128281,0.0053476101936589075
3,Dam/Reservoir,Pacific Northwest,382822628.95103836,6,0.42857142857142855,0.4647069339491533,164066840.97901642,181650464.73474663,186333840.81598935,0.9748656708801077,1.107173537631404,-4683376.08124271,17583623.75573021,392692696.42598706,1.023835334960811,0.8082388658209623,0.5669975540833814,0.13108706774796394,0.31350174565770345,0.5664898302305278,0,1,0.7687311802910918,1.0073920322666354,0.9737260788700616,1.0606487176172663,0.05655569761756572,0.04610598318256491,-0.027418848972376397,0.02368711547662683,-0.012233801575616099,0.04593151612774462
3,Dam/Reservoir,Pacific Northwest,382822628.95103836,7,0.5,0.5433800210024669,191411314.47551918,206304410.11019102,226259411.63313073,0.9118047670198319,1.0778067674603249,-19955001.52293971,14893095.634671837,419851532.6940728,1.127456511591866,0.8082388658209623,0.5669975540833814,0.13108706774796394,0.31350174565770345,0.5664898302305278,0,1,0.7687311802910918,1.0073920322666354,0.934426544935052,1.0666512045446581,0.03510360119746905,0.047101544550018644,-0.0024022149426922157,0.03141672945903995,-0.052125971700308985,0.03890338373016244
3,Dam/Reservoir,Pacific Northwest,382822628.95103836,8,0.5714285714285714,0.6424340104180822,218755787.9720219,242272534.6753141,251154128.88035,0.9646368775833779,1.1075022833512405,-8881594.205035895,23516746.70329219,396856721.7853946,1.0674542065890298,0.8082388658209623,0.5669975540833814,0.13108706774796394,0.31350174565770345,0.5664898302305278,0,1,0.7687311802910918,1.0073920322666354,0.9504357718277725,1.0974941961476565,0.0338440977487974,0.017050605698218736,-0.005114396648364883,0.00016437285991821593,-0.02320028528452486,0.06142987620070886
3,Dam/Reservoir,Pacific Northwest,382822628.95103836,9,0.6428571428571429,0.7379872688083625,246100261.46852466,286869576.70748687,293023259.44281095,0.9789993369569862,1.1656614056225878,-6153682.735324085,40769315.2389622,391034615.1417856,1.0685270149336659,0.8082388658209623,0.5669975540833814,0.13108706774796394,0.31350174565770345,0.5664898302305278,0,1,0.7687311802910918,1.0073920322666354,0.9518136605200653,1.1169901521447176,0.03538507777509331,0.04468919446954916,0.03359728496857711,0.043927319081131455,-0.016074501008954512,0.10649661790023508
3,Dam/Reservoir,Pacific Northwest,382822628.95103836,10,0.7142857142857143,0.8368830356186022,273444734.9650274,318484789.7305101,328567104.2782897,0.9693142910032769,1.1647135563653956,-10082314.54777956,45040054.76548272,394941694.87050736,1.185830191645786,0.8082388658209623,0.5669975540833814,0.13108706774796394,0.31350174565770345,0.5664898302305278,0,1,0.7687311802910918,1.0073920322666354,0.9709835018478804,1.1459590817797414,0.007325282141149566,0.03330793619516688,0.002338706709949512,0.028605636507077592,-0.026336777884332047,0.11765254026099692
3,Dam/Reservoir,Pacific Northwest,382822628.95103836,11,0.7857142857142857,0.9561543148993916,300789208.46153015,358992133.2369417,377312470.53558743,0.9514451847492865,1.1935007079313336,-18320337.298645735,58202924.775411546,402359100.7525202,4.324829508943703,0.8082388658209623,0.5669975540833814,0.13108706774796394,0.31350174565770345,0.5664898302305278,0,1,0.7687311802910918,1.0073920322666354,0.9665862709031833,1.174625223306439,0.013978175711485304,0.01635351779960573,-0.013777076103849817,0.01391965115437288,-0.04785594140253616,0.15203627051747637
4,Hospital (Infra),Midwest,335656263.9039429,1,0.07142857142857142,0.073318344702053,23975447.421710204,24302078.726533983,24716309.737334825,0.9832405801997565,1.0136235749464266,-414231.0108008422,326631.30482377857,341377553.6357038,1.001332189721038,0.7378297117995049,0.6053347556990066,0.1763147905910243,0.30661325253434757,0.27266336465505797,0,0,0.9273151261657231,0.9794916136279573,0.9832405801997565,1.0136235749464266,0.0,0.0,0.0,0.0,-0.001234092896056859,0.0009731124961733261
4,Hospital (Infra),Midwest,335656263.9039429,2,0.14285714285714285,0.1525368354574875,47950894.84342041,50404236.27770497,47569197.79882773,1.0595981982052072,1.0511636214985296,2835038.478877239,2453341.4342845604,316776929.6630476,0.9901590914260524,0.7378297117995049,0.6053347556990066,0.1763147905910243,0.30661325253434757,0.27266336465505797,0,0,0.9273151261657231,0.9794916136279573,1.0214193892024819,1.0323935982224781,0.05399298948690618,0.02654482148305068,0.0,0.0,0.008446255243097629,0.00730908878550424
4,Hospital (Infra),Midwest,335656263.9039429,3,0.21428571428571427,0.2384925451054024,71926342.26513061,81327997.45568275,72452245.72622631,1.1225048532380217,1.1307122661110212,8875751.72945644,9401655.190552145,299024331.997938,0.9662780538423867,0.7378297117995049,0.6053347556990066,0.1763147905910243,0.30661325253434757,0.27266336465505797,0,0,0.9273151261657231,0.9794916136279573,1.0551145438809952,1.065166487518659,0.06974031691420239,0.05978712731217922,0.06963213651913264,0.058544345582297264,0.026442979571495426,0.028009771309504546
4,Hospital (Infra),Midwest,335656263.9039429,4,0.2857142857142857,0.3271482249665221,95901789.68684082,106487820.3592733,92945849.08148995,1.1456974293269457,1.110384078409801,13541971.27778335,10586030.672432482,292971124.2357665,0.9442052320346881,0.7378297117995049,0.6053347556990066,0.1763147905910243,0.30661325253434757,0.27266336465505797,0,0,0.9273151261657231,0.9794916136279573,1.1092668269233916,1.0974199886731173,0.044550010162386494,0.041328530483755684,0.04304961556086928,0.029610228455635657,0.04034475960698517,0.031538308117086
4,Hospital (Infra),Midwest,335656263.9039429,5,0.35714285714285715,0.4054111296081293,119877237.10855103,134994299.59716275,119797550.54994555,1.126853587385173,1.1261045287098412,15196749.047217205,15117062.488611728,297870342.3954325,0.9295986304602153,0.7378297117995049,0.6053347556990066,0.1763147905910243,0.30661325253434757,0.27266336465505797,0,0,0.9273151261657231,0.9794916136279573,1.1316852899833802,1.1224002910768878,0.012328134851154152,0.010658322388400433,0.002174367073575656,-0.0023038687005899616,0.045274736930177376,0.045037331682086186
4,Hospital (Infra),Midwest,335656263.9039429,6,0.42857142857142855,0.49548722391865685,143852684.53026122,158870005.96802977,149747437.5154177,1.0609196965502186,1.104393751752401,9122568.452612072,15017321.437768549,316382347.3118586,0.9509298798242796,0.7378297117995049,0.6053347556990066,0.1763147905910243,0.30661325253434757,0.27266336465505797,0,0,0.9273151261657231,0.9794916136279573,1.1111569044207792,1.1136274529573476,0.044515226448419105,0.011212897389421867,-0.04238886638836359,-0.002995163328699979,0.027178305408364856,0.04474017932245758
4,Hospital (Infra),Midwest,335656263.9039429,7,0.5,0.5904548722826413,167828131.95197144,188949859.44476226,172343891.9334303,1.0963536759268857,1.1258533193876898,16605967.511331946,21121727.49279082,306156919.3172727,0.8983177617778383,0.7378297117995049,0.6053347556990066,0.1763147905910243,0.30661325253434757,0.27266336465505797,0,0,0.9273151261657231,0.9794916136279573,1.094708986620759,1.1187838666166439,0.032997700561465816,0.012462837994834483,-0.015249955729143672,-0.00012560466107569557,0.049473134563888826,0.06292665969384492
4,Hospital (Infra),Midwest,335656263.9039429,8,0.5714285714285714,0.7032392174472887,191803579.37368163,239098601.57708126,198764301.38293216,1.2029252733690972,1.2465804984340623,40334300.19414911,47295022.20339963,279033345.90672654,0.7053566955184938,0.7378297117995049,0.6053347556990066,0.1763147905910243,0.30661325253434757,0.27266336465505797,0,0,0.9273151261657231,0.9794916136279573,1.120066215282067,1.1589425231913844,0.07391284972126874,0.07665141413731796,0.0710027884094393,0.07109337334083066,0.1201654922956893,0.14090314196232123
4,Hospital (Infra),Midwest,335656263.9039429,9,0.6428571428571429,0.8025048150972116,215779026.79539186,281064764.1172118,227570941.92103252,1.235064379241976,1.3025583083370094,53493822.1961793,65285737.32181996,271772281.30403435,0.5050778291187648,0.7378297117995049,0.6053347556990066,0.1763147905910243,0.30661325253434757,0.27266336465505797,0,0,0.9273151261657231,0.9794916136279573,1.1781144428459862,1.224997375386254,0.07260749125935038,0.09030801005596115,0.06935535165754514,0.08835249447465976,0.15937084436919075,0.19450176964522026
4,Hospital (Infra),Midwest,335656263.9039429,10,0.7142857142857143,0.9163964670978766,239754474.21710205,313811225.8762722,263486979.31443328,1.1909932957324023,1.3088857961921094,50324246.561838925,74056751.65917015,281828844.13092417,0.3026916250025573,0.7378297117995049,0.6053347556990066,0.1763147905910243,0.30661325253434757,0.27266336465505797,0,0,0.9273151261657231,0.9794916136279573,1.2096609827811584,1.286008200987727,0.022794570326938816,0.034291647264816066,-0.005965988818347423,0.03115264887902358,0.14992792321683163,0.22063271156579248
4,Hospital (Infra),Midwest,335656263.9039429,11,0.7857142857142857,0.9903366714803444,263729921.63881227,330432290.6839825,286290842.6380605,1.1541839328117358,1.2529192312752495,44141448.04592198,66702369.04517022,290816961.11142564,0.10582251879962797,0.7378297117995049,0.6053347556990066,0.1763147905910243,0.30661325253434757,0.27266336465505797,0,0,0.9273151261657231,0.9794916136279573,1.193413869262038,1.2881211119347895,0.040494518590150186,0.030649446603743857,-0.040440223215120086,-0.024819538530879925,0.13150789302282842,0.198722253144839
5,Rail Corridor,Northeast,247959227.52245602,1,0.07142857142857142,0.07375255110189917,17711373.394461144,17937353.04164075,18752456.058076497,0.9565335327857126,1.0127590132140898,-815103.0164357461,225979.6471796073,259226905.30286413,1.0035561908194428,0.6595500472714778,0.29190590163849683,0.06492926036223728,0.08474552408595507,0.6096006437214072,0,0,1.098721066683232,0.9027624802371836,0.9565335327857126,1.0127590132140898,0.0,0.0,0.0,0.0,-0.003287246151635666,0.0009113580867206962
5,Rail Corridor,Northeast,247959227.52245602,2,0.14285714285714285,0.14680798629171862,35422746.78892229,34233652.32753025,35614660.5587661,0.961223602595984,0.9664313310179576,-1381008.2312358469,-1189094.4613920376,257962067.15356407,1.0065036193342871,0.6595500472714778,0.29190590163849683,0.06492926036223728,0.08474552408595507,0.6096006437214072,0,0,1.098721066683232,0.9027624802371836,0.9588785676908483,0.9895951721160237,0.0033163801670812285,0.03275861823754029,0.0,0.0,-0.005569497231599409,-0.004795524140291771
5,Rail Corridor,Northeast,247959227.52245602,3,0.21428571428571427,0.2099411853300311,53134120.18338343,52156783.94983975,52655531.92884569,0.9905280991239457,0.9816062403937326,-498747.97900594026,-977336.2335436791,250330331.60973322,1.0025537047698458,0.6595500472714778,0.29190590163849683,0.06492926036223728,0.08474552408595507,0.6096006437214072,0,0,1.098721066683232,0.9027624802371836,0.9694284115018807,0.98693219487526,0.01842272515177503,0.02361859178213066,0.016997283169116528,-0.015576386410178611,-0.0020114112468783683,-0.003941519915628743
5,Rail Corridor,Northeast,247959227.52245602,4,0.2857142857142857,0.28324622972701524,70845493.57784458,72069354.27024154,67650395.11564963,1.065320522474963,1.0172750676237747,4418959.154591918,1223860.6923969686,232755515.63241714,0.9754922756938383,0.6595500472714778,0.29190590163849683,0.06492926036223728,0.08474552408595507,0.6096006437214072,0,0,1.098721066683232,0.9027624802371836,1.0056907413982976,0.988437546345155,0.05367933934604279,0.026101177057019434,0.05204845993948942,0.025421868302908546,0.017821313603631556,0.004935733606792801
5,Rail Corridor,Northeast,247959227.52245602,5,0.35714285714285715,0.3491890155157108,88556866.97230573,84813831.71909733,85354699.7403607,0.9936632895094396,0.9577329756440124,-540868.0212633759,-3743035.253208399,249540493.3847065,1.0033262789704611,0.6595500472714778,0.29190590163849683,0.06492926036223728,0.08474552408595507,0.6096006437214072,0,0,1.098721066683232,0.9027624802371836,1.0165039703694494,0.9855380945538399,0.04230542724392551,0.029965142869405468,0.0015675951927469622,-0.01193663237486009,-0.0021812780539268014,-0.015095365841424138
5,Rail Corridor,Northeast,247959227.52245602,6,0.42857142857142855,0.41403144601929953,106268240.36676686,96754110.82459363,103785578.53554215,0.932250050438939,0.9104706212379464,-7031467.710948512,-9514129.542173222,265979312.53069636,1.0487708243521445,0.6595500472714778,0.29190590163849683,0.06492926036223728,0.08474552408595507,0.6096006437214072,0,0,1.098721066683232,0.9027624802371836,0.997077954141114,0.9618262215019112,0.06660092028555357,0.053519748113997276,-0.06653523601801192,-0.053402223192914156,-0.028357354478012797,-0.038369733755165815
5,Rail Corridor,Northeast,247959227.52245602,7,0.5,0.48389864781476605,123979613.76122801,125537101.68214422,113669628.18471903,1.1044032050332737,1.0125624517907903,11867473.497425199,1557487.9209162146,224518750.39151615,0.9116277540781202,0.6595500472714778,0.29190590163849683,0.06492926036223728,0.08474552408595507,0.6096006437214072,0,0,1.098721066683232,0.9027624802371836,1.010105514993884,0.960255349557583,0.08724641679379284,0.051092633950771564,0.055369957761917055,0.027414738073388956,0.04786058424202197,0.006281225895395094
5,Rail Corridor,Northeast,247959227.52245602,8,0.5714285714285714,0.5365030812226022,141690987.15568915,137079285.56980473,125216635.74107502,1.094737011248725,0.9674523999129379,11862649.828729704,-4611701.585884422,226501182.45259503,0.9033534353758923,0.6595500472714778,0.29190590163849683,0.06492926036223728,0.08474552408595507,0.6096006437214072,0,0,1.098721066683232,0.9027624802371836,1.0437967555736458,0.9634951576472249,0.096723106832737,0.05116082770215703,0.08124348040489293,0.028490889337495717,0.04784113076677246,-0.018598628621178337
